Sales_20_Target_Category,Sales_20_Target_Order_20_Date,Sales_20_Target_Segment,Sales_20_Target_Sales_20_Target,Sales_20_Target_Cat_2e_seg_20_ID
Office Supplies,16 November 2019,Corporate,368,2019_11_16_Office Supplies_Corporate
Office Supplies,16 November 2019,Home Office,275,2019_11_16_Office Supplies_Home Office
Office Supplies,17 November 2019,Consumer,"2,259",2019_11_17_Office Supplies_Consumer
Office Supplies,17 November 2019,Corporate,"4,086",2019_11_17_Office Supplies_Corporate
Office Supplies,17 November 2019,Home Office,37,2019_11_17_Office Supplies_Home Office
Office Supplies,18 November 2019,Consumer,511,2019_11_18_Office Supplies_Consumer
Office Supplies,18 November 2019,Corporate,113,2019_11_18_Office Supplies_Corporate
Office Supplies,19 November 2019,Consumer,210,2019_11_19_Office Supplies_Consumer
Office Supplies,19 November 2019,Corporate,260,2019_11_19_Office Supplies_Corporate
Office Supplies,19 November 2019,Home Office,179,2019_11_19_Office Supplies_Home Office
Office Supplies,20 November 2019,Corporate,80,2019_11_20_Office Supplies_Corporate
Office Supplies,21 November 2019,Corporate,911,2019_11_21_Office Supplies_Corporate
Office Supplies,21 November 2019,Home Office,6,2019_11_21_Office Supplies_Home Office
Office Supplies,22 November 2019,Consumer,63,2019_11_22_Office Supplies_Consumer
Office Supplies,22 November 2019,Corporate,"1,084",2019_11_22_Office Supplies_Corporate
Office Supplies,22 November 2019,Home Office,10,2019_11_22_Office Supplies_Home Office
Office Supplies,23 November 2019,Consumer,56,2019_11_23_Office Supplies_Consumer
Office Supplies,23 November 2019,Corporate,101,2019_11_23_Office Supplies_Corporate
Office Supplies,23 November 2019,Home Office,25,2019_11_23_Office Supplies_Home Office
Office Supplies,24 November 2019,Consumer,629,2019_11_24_Office Supplies_Consumer
Office Supplies,24 November 2019,Corporate,"1,279",2019_11_24_Office Supplies_Corporate
Office Supplies,24 November 2019,Home Office,6,2019_11_24_Office Supplies_Home Office
Office Supplies,25 November 2019,Consumer,55,2019_11_25_Office Supplies_Consumer
Office Supplies,25 November 2019,Corporate,390,2019_11_25_Office Supplies_Corporate
Office Supplies,25 November 2019,Home Office,"1,185",2019_11_25_Office Supplies_Home Office
Office Supplies,26 November 2019,Consumer,705,2019_11_26_Office Supplies_Consumer
Office Supplies,26 November 2019,Corporate,57,2019_11_26_Office Supplies_Corporate
Office Supplies,26 November 2019,Home Office,82,2019_11_26_Office Supplies_Home Office
Office Supplies,27 November 2019,Consumer,4,2019_11_27_Office Supplies_Consumer
Office Supplies,28 November 2019,Consumer,66,2019_11_28_Office Supplies_Consumer
Office Supplies,28 November 2019,Corporate,228,2019_11_28_Office Supplies_Corporate
Office Supplies,28 November 2019,Home Office,54,2019_11_28_Office Supplies_Home Office
Office Supplies,29 November 2019,Consumer,53,2019_11_29_Office Supplies_Consumer
Office Supplies,29 November 2019,Corporate,12,2019_11_29_Office Supplies_Corporate
Office Supplies,30 November 2019,Consumer,114,2019_11_30_Office Supplies_Consumer
Office Supplies,30 November 2019,Corporate,7,2019_11_30_Office Supplies_Corporate
Office Supplies,01 December 2019,Consumer,89,2019_12_1_Office Supplies_Consumer
Office Supplies,02 December 2019,Consumer,42,2019_12_2_Office Supplies_Consumer
Office Supplies,02 December 2019,Corporate,169,2019_12_2_Office Supplies_Corporate
Office Supplies,03 December 2019,Corporate,28,2019_12_3_Office Supplies_Corporate
Office Supplies,05 December 2019,Consumer,398,2019_12_5_Office Supplies_Consumer
Office Supplies,05 December 2019,Corporate,"1,715",2019_12_5_Office Supplies_Corporate
Office Supplies,06 December 2019,Consumer,133,2019_12_6_Office Supplies_Consumer
Office Supplies,06 December 2019,Corporate,"1,085",2019_12_6_Office Supplies_Corporate
Office Supplies,07 December 2019,Consumer,123,2019_12_7_Office Supplies_Consumer
Office Supplies,07 December 2019,Home Office,391,2019_12_7_Office Supplies_Home Office
Office Supplies,08 December 2019,Consumer,149,2019_12_8_Office Supplies_Consumer
Office Supplies,08 December 2019,Corporate,65,2019_12_8_Office Supplies_Corporate
Office Supplies,09 December 2019,Consumer,32,2019_12_9_Office Supplies_Consumer
Office Supplies,09 December 2019,Corporate,416,2019_12_9_Office Supplies_Corporate
Office Supplies,10 December 2019,Consumer,100,2019_12_10_Office Supplies_Consumer
Office Supplies,10 December 2019,Corporate,124,2019_12_10_Office Supplies_Corporate
Office Supplies,12 December 2019,Consumer,34,2019_12_12_Office Supplies_Consumer
Office Supplies,12 December 2019,Corporate,189,2019_12_12_Office Supplies_Corporate
Office Supplies,13 December 2019,Consumer,88,2019_12_13_Office Supplies_Consumer
Office Supplies,13 December 2019,Corporate,19,2019_12_13_Office Supplies_Corporate
Office Supplies,14 December 2019,Consumer,11,2019_12_14_Office Supplies_Consumer
Office Supplies,14 December 2019,Corporate,9,2019_12_14_Office Supplies_Corporate
Office Supplies,16 December 2019,Consumer,32,2019_12_16_Office Supplies_Consumer
Office Supplies,16 December 2019,Corporate,117,2019_12_16_Office Supplies_Corporate
Office Supplies,17 December 2019,Consumer,50,2019_12_17_Office Supplies_Consumer
Office Supplies,19 December 2019,Consumer,211,2019_12_19_Office Supplies_Consumer
Office Supplies,19 December 2019,Corporate,37,2019_12_19_Office Supplies_Corporate
Office Supplies,20 December 2019,Consumer,"2,152",2019_12_20_Office Supplies_Consumer
Office Supplies,20 December 2019,Home Office,187,2019_12_20_Office Supplies_Home Office
Office Supplies,21 December 2019,Consumer,17,2019_12_21_Office Supplies_Consumer
Office Supplies,21 December 2019,Home Office,19,2019_12_21_Office Supplies_Home Office
Office Supplies,22 December 2019,Consumer,266,2019_12_22_Office Supplies_Consumer
Office Supplies,22 December 2019,Home Office,559,2019_12_22_Office Supplies_Home Office
Office Supplies,23 December 2019,Consumer,671,2019_12_23_Office Supplies_Consumer
Office Supplies,23 December 2019,Corporate,63,2019_12_23_Office Supplies_Corporate
Office Supplies,24 December 2019,Consumer,21,2019_12_24_Office Supplies_Consumer
Office Supplies,24 December 2019,Corporate,156,2019_12_24_Office Supplies_Corporate
Office Supplies,24 December 2019,Home Office,348,2019_12_24_Office Supplies_Home Office
Office Supplies,26 December 2019,Consumer,568,2019_12_26_Office Supplies_Consumer
Office Supplies,26 December 2019,Corporate,118,2019_12_26_Office Supplies_Corporate
Office Supplies,27 December 2019,Consumer,"1,113",2019_12_27_Office Supplies_Consumer
Office Supplies,27 December 2019,Corporate,21,2019_12_27_Office Supplies_Corporate
Office Supplies,27 December 2019,Home Office,111,2019_12_27_Office Supplies_Home Office
Office Supplies,28 December 2019,Consumer,"1,155",2019_12_28_Office Supplies_Consumer
Office Supplies,28 December 2019,Corporate,"2,870",2019_12_28_Office Supplies_Corporate
Office Supplies,29 December 2019,Consumer,176,2019_12_29_Office Supplies_Consumer
Office Supplies,29 December 2019,Corporate,292,2019_12_29_Office Supplies_Corporate
Office Supplies,30 December 2019,Consumer,217,2019_12_30_Office Supplies_Consumer
Office Supplies,30 December 2019,Corporate,571,2019_12_30_Office Supplies_Corporate
Office Supplies,31 December 2019,Corporate,90,2019_12_31_Office Supplies_Corporate
Office Supplies,31 December 2019,Home Office,232,2019_12_31_Office Supplies_Home Office
Office Supplies,02 January 2020,Corporate,143,2020_1_2_Office Supplies_Corporate
Office Supplies,03 January 2020,Consumer,7,2020_1_3_Office Supplies_Consumer
Office Supplies,03 January 2020,Corporate,9,2020_1_3_Office Supplies_Corporate
Office Supplies,04 January 2020,Corporate,66,2020_1_4_Office Supplies_Corporate
Office Supplies,05 January 2020,Corporate,95,2020_1_5_Office Supplies_Corporate
Office Supplies,05 January 2020,Home Office,132,2020_1_5_Office Supplies_Home Office
Office Supplies,06 January 2020,Corporate,31,2020_1_6_Office Supplies_Corporate
Office Supplies,09 January 2020,Consumer,357,2020_1_9_Office Supplies_Consumer
Office Supplies,12 January 2020,Corporate,404,2020_1_12_Office Supplies_Corporate
Office Supplies,13 January 2020,Consumer,71,2020_1_13_Office Supplies_Consumer
Office Supplies,13 January 2020,Corporate,10,2020_1_13_Office Supplies_Corporate
Office Supplies,17 January 2020,Consumer,95,2020_1_17_Office Supplies_Consumer
Office Supplies,17 January 2020,Corporate,7,2020_1_17_Office Supplies_Corporate
Office Supplies,23 January 2020,Home Office,40,2020_1_23_Office Supplies_Home Office
Office Supplies,24 January 2020,Home Office,12,2020_1_24_Office Supplies_Home Office
Office Supplies,26 January 2020,Corporate,159,2020_1_26_Office Supplies_Corporate
Office Supplies,30 January 2020,Consumer,13,2020_1_30_Office Supplies_Consumer
Office Supplies,31 January 2020,Consumer,41,2020_1_31_Office Supplies_Consumer
Office Supplies,03 February 2020,Consumer,78,2020_2_3_Office Supplies_Consumer
Office Supplies,03 February 2020,Corporate,12,2020_2_3_Office Supplies_Corporate
Office Supplies,06 February 2020,Consumer,700,2020_2_6_Office Supplies_Consumer
Office Supplies,06 February 2020,Corporate,175,2020_2_6_Office Supplies_Corporate
Office Supplies,07 February 2020,Corporate,298,2020_2_7_Office Supplies_Corporate
Office Supplies,08 February 2020,Consumer,22,2020_2_8_Office Supplies_Consumer
Office Supplies,09 February 2020,Corporate,38,2020_2_9_Office Supplies_Corporate
Office Supplies,10 February 2020,Corporate,74,2020_2_10_Office Supplies_Corporate
Office Supplies,14 February 2020,Consumer,61,2020_2_14_Office Supplies_Consumer
Office Supplies,15 February 2020,Consumer,540,2020_2_15_Office Supplies_Consumer
Office Supplies,16 February 2020,Consumer,135,2020_2_16_Office Supplies_Consumer
Office Supplies,16 February 2020,Corporate,34,2020_2_16_Office Supplies_Corporate
Office Supplies,18 February 2020,Consumer,57,2020_2_18_Office Supplies_Consumer
Office Supplies,18 February 2020,Corporate,10,2020_2_18_Office Supplies_Corporate
Office Supplies,20 February 2020,Consumer,310,2020_2_20_Office Supplies_Consumer
Office Supplies,21 February 2020,Consumer,"2,306",2020_2_21_Office Supplies_Consumer
Office Supplies,22 February 2020,Home Office,86,2020_2_22_Office Supplies_Home Office
Office Supplies,23 February 2020,Home Office,32,2020_2_23_Office Supplies_Home Office
Office Supplies,25 February 2020,Consumer,23,2020_2_25_Office Supplies_Consumer
Office Supplies,27 February 2020,Corporate,18,2020_2_27_Office Supplies_Corporate
Office Supplies,01 March 2020,Consumer,67,2020_3_1_Office Supplies_Consumer
Office Supplies,01 March 2020,Corporate,48,2020_3_1_Office Supplies_Corporate
Office Supplies,02 March 2020,Home Office,101,2020_3_2_Office Supplies_Home Office
Office Supplies,05 March 2020,Consumer,922,2020_3_5_Office Supplies_Consumer
Office Supplies,05 March 2020,Corporate,3,2020_3_5_Office Supplies_Corporate
Office Supplies,07 March 2020,Home Office,105,2020_3_7_Office Supplies_Home Office
Office Supplies,08 March 2020,Consumer,20,2020_3_8_Office Supplies_Consumer
Office Supplies,08 March 2020,Corporate,22,2020_3_8_Office Supplies_Corporate
Office Supplies,09 March 2020,Consumer,4,2020_3_9_Office Supplies_Consumer
Office Supplies,10 March 2020,Consumer,1,2020_3_10_Office Supplies_Consumer
Office Supplies,10 March 2020,Corporate,90,2020_3_10_Office Supplies_Corporate
Office Supplies,12 March 2020,Consumer,5,2020_3_12_Office Supplies_Consumer
Office Supplies,12 March 2020,Corporate,9,2020_3_12_Office Supplies_Corporate
Office Supplies,14 March 2020,Consumer,673,2020_3_14_Office Supplies_Consumer
Office Supplies,16 March 2020,Consumer,"7,465",2020_3_16_Office Supplies_Consumer
Office Supplies,16 March 2020,Home Office,18,2020_3_16_Office Supplies_Home Office
Office Supplies,17 March 2020,Corporate,34,2020_3_17_Office Supplies_Corporate
Office Supplies,19 March 2020,Consumer,144,2020_3_19_Office Supplies_Consumer
Office Supplies,19 March 2020,Corporate,"1,381",2020_3_19_Office Supplies_Corporate
Office Supplies,19 March 2020,Home Office,67,2020_3_19_Office Supplies_Home Office
Office Supplies,20 March 2020,Consumer,48,2020_3_20_Office Supplies_Consumer
Office Supplies,20 March 2020,Corporate,"1,142",2020_3_20_Office Supplies_Corporate
Office Supplies,21 March 2020,Consumer,"1,270",2020_3_21_Office Supplies_Consumer
Office Supplies,22 March 2020,Consumer,321,2020_3_22_Office Supplies_Consumer
Office Supplies,22 March 2020,Corporate,133,2020_3_22_Office Supplies_Corporate
Office Supplies,23 March 2020,Consumer,55,2020_3_23_Office Supplies_Consumer
Office Supplies,23 March 2020,Corporate,219,2020_3_23_Office Supplies_Corporate
Office Supplies,24 March 2020,Corporate,8,2020_3_24_Office Supplies_Corporate
Office Supplies,26 March 2020,Consumer,42,2020_3_26_Office Supplies_Consumer
Office Supplies,26 March 2020,Corporate,"1,267",2020_3_26_Office Supplies_Corporate
Office Supplies,27 March 2020,Consumer,71,2020_3_27_Office Supplies_Consumer
Office Supplies,28 March 2020,Consumer,78,2020_3_28_Office Supplies_Consumer
Office Supplies,29 March 2020,Consumer,271,2020_3_29_Office Supplies_Consumer
Office Supplies,30 March 2020,Corporate,25,2020_3_30_Office Supplies_Corporate
Office Supplies,31 March 2020,Corporate,93,2020_3_31_Office Supplies_Corporate
Office Supplies,02 April 2020,Consumer,34,2020_4_2_Office Supplies_Consumer
Office Supplies,02 April 2020,Corporate,8,2020_4_2_Office Supplies_Corporate
Office Supplies,04 April 2020,Consumer,563,2020_4_4_Office Supplies_Consumer
Office Supplies,04 April 2020,Home Office,110,2020_4_4_Office Supplies_Home Office
Office Supplies,05 April 2020,Consumer,48,2020_4_5_Office Supplies_Consumer
Office Supplies,05 April 2020,Corporate,172,2020_4_5_Office Supplies_Corporate
Office Supplies,05 April 2020,Home Office,571,2020_4_5_Office Supplies_Home Office
Office Supplies,06 April 2020,Consumer,118,2020_4_6_Office Supplies_Consumer
Office Supplies,07 April 2020,Consumer,496,2020_4_7_Office Supplies_Consumer
Office Supplies,07 April 2020,Home Office,10,2020_4_7_Office Supplies_Home Office
Office Supplies,09 April 2020,Consumer,338,2020_4_9_Office Supplies_Consumer
Office Supplies,10 April 2020,Corporate,14,2020_4_10_Office Supplies_Corporate
Office Supplies,10 April 2020,Home Office,168,2020_4_10_Office Supplies_Home Office
Office Supplies,11 April 2020,Consumer,487,2020_4_11_Office Supplies_Consumer
Office Supplies,12 April 2020,Home Office,41,2020_4_12_Office Supplies_Home Office
Office Supplies,13 April 2020,Consumer,45,2020_4_13_Office Supplies_Consumer
Office Supplies,13 April 2020,Corporate,80,2020_4_13_Office Supplies_Corporate
Office Supplies,13 April 2020,Home Office,88,2020_4_13_Office Supplies_Home Office
Office Supplies,14 April 2020,Consumer,35,2020_4_14_Office Supplies_Consumer
Office Supplies,16 April 2020,Consumer,9,2020_4_16_Office Supplies_Consumer
Office Supplies,16 April 2020,Corporate,130,2020_4_16_Office Supplies_Corporate
Office Supplies,17 April 2020,Consumer,"1,507",2020_4_17_Office Supplies_Consumer
Office Supplies,18 April 2020,Consumer,223,2020_4_18_Office Supplies_Consumer
Office Supplies,18 April 2020,Corporate,96,2020_4_18_Office Supplies_Corporate
Office Supplies,18 April 2020,Home Office,858,2020_4_18_Office Supplies_Home Office
Office Supplies,19 April 2020,Consumer,290,2020_4_19_Office Supplies_Consumer
Office Supplies,20 April 2020,Consumer,325,2020_4_20_Office Supplies_Consumer
Office Supplies,20 April 2020,Corporate,12,2020_4_20_Office Supplies_Corporate
Office Supplies,21 April 2020,Consumer,19,2020_4_21_Office Supplies_Consumer
Office Supplies,22 April 2020,Consumer,61,2020_4_22_Office Supplies_Consumer
Office Supplies,24 April 2020,Home Office,23,2020_4_24_Office Supplies_Home Office
Office Supplies,25 April 2020,Consumer,705,2020_4_25_Office Supplies_Consumer
Office Supplies,25 April 2020,Corporate,33,2020_4_25_Office Supplies_Corporate
Office Supplies,26 April 2020,Consumer,78,2020_4_26_Office Supplies_Consumer
Office Supplies,26 April 2020,Corporate,112,2020_4_26_Office Supplies_Corporate
Office Supplies,27 April 2020,Consumer,24,2020_4_27_Office Supplies_Consumer
Office Supplies,27 April 2020,Home Office,45,2020_4_27_Office Supplies_Home Office
Office Supplies,28 April 2020,Consumer,42,2020_4_28_Office Supplies_Consumer
Office Supplies,28 April 2020,Home Office,"4,000",2020_4_28_Office Supplies_Home Office
Office Supplies,29 April 2020,Home Office,8,2020_4_29_Office Supplies_Home Office
Office Supplies,30 April 2020,Corporate,40,2020_4_30_Office Supplies_Corporate
Office Supplies,01 May 2020,Consumer,72,2020_5_1_Office Supplies_Consumer
Office Supplies,01 May 2020,Corporate,227,2020_5_1_Office Supplies_Corporate
Office Supplies,02 May 2020,Corporate,9,2020_5_2_Office Supplies_Corporate
Office Supplies,03 May 2020,Consumer,314,2020_5_3_Office Supplies_Consumer
