Sample_20__2d__20_Orders_Categ_2e_seg_20_ID,Sample_20__2d__20_Orders_Order_20_Date,Sample_20__2d__20_Orders_Category,Sample_20__2d__20_Orders_Segment,Sample_20__2d__20_Orders_City,Sample_20__2d__20_Orders_Country_2f_Region,Sample_20__2d__20_Orders_Product_20_Name,Sample_20__2d__20_Orders_Region,Sample_20__2d__20_Orders_Ship_20_Date,Sample_20__2d__20_Orders_Ship_20_Mode,Sample_20__2d__20_Orders_Ship_20_Status,Sample_20__2d__20_Orders_State_2f_Province,Sample_20__2d__20_Orders_Sub_2d_Category,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Actual,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Scheduled,Sample_20__2d__20_Orders_Discount_2c__25_,Sample_20__2d__20_Orders_Profit_2c__24_,Sample_20__2d__20_Orders_Quantity,Sample_20__2d__20_Orders_Sales_2c__24_,Sample_20__2d__20_Orders_Sales_20_Forecast_2c__24_
2020_12_25_Office Supplies_Corporate,25 December 2020,Office Supplies,Corporate,Detroit,United States,Newell 351,Central,01 January 2021,Standard Class,Shipped Late,Michigan,Art,7,6,0,1,1,3,5
2020_12_25_Office Supplies_Corporate,25 December 2020,Office Supplies,Corporate,Detroit,United States,Xerox 1978,Central,01 January 2021,Standard Class,Shipped Late,Michigan,Paper,7,6,0,8,3,17,26
2020_12_25_Office Supplies_Home Office,25 December 2020,Office Supplies,Home Office,Los Angeles,United States,Xerox 1949,West,29 December 2020,Standard Class,Shipped Early,California,Paper,4,6,0,5,2,10,15
2020_12_25_Office Supplies_Home Office,25 December 2020,Office Supplies,Home Office,New York City,United States,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,29 December 2020,Standard Class,Shipped Early,New York,Appliances,4,6,0,124,2,415,621
2020_12_25_Technology_Consumer,25 December 2020,Technology,Consumer,New York City,United States,Plantronics Savi W720 Multi-Device Wireless Headset System,East,30 December 2020,Standard Class,Shipped Early,New York,Accessories,5,6,0,371,2,844,1264
2020_12_25_Technology_Consumer,25 December 2020,Technology,Consumer,San Diego,United States,Brother DCP1000 Digital 3 in 1 Multifunction Machine,West,30 December 2020,Second Class,Shipped Late,California,Copiers,5,3,20,225,5,"1,200",1797
2020_12_25_Technology_Corporate,25 December 2020,Technology,Corporate,Detroit,United States,"Logitech B530 USB Headset - headset - Full size, Binaural",Central,01 January 2021,Standard Class,Shipped Late,Michigan,Phones,7,6,0,20,2,74,111
2020_12_26_Furniture_Consumer,26 December 2020,Furniture,Consumer,Medina,United States,KI Adjustable-Height Table,East,30 December 2020,Standard Class,Shipped Early,Ohio,Tables,4,6,40,15,1,52,77
2020_12_26_Furniture_Home Office,26 December 2020,Furniture,Home Office,Houston,United States,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Central,31 December 2020,Standard Class,Shipped Early,Texas,Chairs,5,6,30,90,3,275,412
2020_12_26_Office Supplies_Consumer,26 December 2020,Office Supplies,Consumer,Lawrence,United States,Staples,East,02 January 2021,Standard Class,Shipped Late,Massachusetts,Fasteners,7,6,0,10,5,22,33
2020_12_26_Office Supplies_Consumer,26 December 2020,Office Supplies,Consumer,Montreal,Canada,Staples,East,02 January 2021,Standard Class,Shipped Late,Quebec,Fasteners,7,6,0,10,5,22,33
2020_12_26_Office Supplies_Consumer,26 December 2020,Office Supplies,Consumer,New York City,United States,Xerox 1906,East,30 December 2020,Second Class,Shipped Late,New York,Paper,4,3,0,100,6,213,318
2020_12_27_Furniture_Corporate,27 December 2020,Furniture,Corporate,Marion,United States,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",East,31 December 2020,Standard Class,Shipped Early,Ohio,Tables,4,6,40,465,9,"1,549",2320
2020_12_27_Furniture_Corporate,27 December 2020,Furniture,Corporate,Murfreesboro,United States,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",South,31 December 2020,Standard Class,Shipped Early,Tennessee,Furnishings,4,6,20,16,3,53,80
2020_12_27_Furniture_Corporate,27 December 2020,Furniture,Corporate,Murfreesboro,United States,O'Sullivan 5-Shelf Heavy-Duty Bookcases,South,31 December 2020,Standard Class,Shipped Early,Tennessee,Bookcases,4,6,20,8,2,131,196
2020_12_27_Furniture_Home Office,27 December 2020,Furniture,Home Office,Houston,United States,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Central,31 December 2020,Standard Class,Shipped Early,Texas,Bookcases,4,6,32,47,3,532,797
2020_12_27_Furniture_Home Office,27 December 2020,Furniture,Home Office,Houston,United States,"Global Fabric Manager's Chair, Dark Gray",Central,31 December 2020,Standard Class,Shipped Early,Texas,Chairs,4,6,30,15,3,212,318
2020_12_27_Office Supplies_Consumer,27 December 2020,Office Supplies,Consumer,Eau Claire,United States,Xerox 1917,Central,30 December 2020,First Class,Shipped Late,Wisconsin,Paper,3,1,0,92,4,196,293
2020_12_27_Office Supplies_Consumer,27 December 2020,Office Supplies,Consumer,Fayetteville,United States,"Strathmore #10 Envelopes, Ultimate White",South,31 December 2020,Standard Class,Shipped Early,Arkansas,Envelopes,4,6,0,52,2,105,158
2020_12_27_Office Supplies_Consumer,27 December 2020,Office Supplies,Consumer,Los Angeles,United States,Avery 497,West,31 December 2020,Standard Class,Shipped Early,California,Labels,4,6,0,10,7,22,32
2020_12_27_Office Supplies_Consumer,27 December 2020,Office Supplies,Consumer,Los Angeles,United States,Belkin F9G930V10-GRY 9 Outlet Surge,West,31 December 2020,Standard Class,Shipped Early,California,Appliances,4,6,0,31,2,107,160
2020_12_27_Office Supplies_Corporate,27 December 2020,Office Supplies,Corporate,Marion,United States,Staple envelope,East,31 December 2020,Standard Class,Shipped Early,Ohio,Envelopes,4,6,20,7,3,20,30
2020_12_27_Office Supplies_Corporate,27 December 2020,Office Supplies,Corporate,Murfreesboro,United States,Staple magnet,South,31 December 2020,Standard Class,Shipped Early,Tennessee,Storage,4,6,20,2,3,23,34
2020_12_27_Office Supplies_Corporate,27 December 2020,Office Supplies,Corporate,San Francisco,United States,Fellowes Super Stor/Drawer Files,West,31 December 2020,Standard Class,Shipped Early,California,Storage,4,6,0,61,2,323,484
2020_12_27_Office Supplies_Home Office,27 December 2020,Office Supplies,Home Office,Chicago,United States,Sterilite Show Offs Storage Containers,Central,01 January 2021,Standard Class,Shipped Early,Illinois,Storage,5,6,20,3,3,13,19
2020_12_27_Office Supplies_Home Office,27 December 2020,Office Supplies,Home Office,Clinton,United States,Kensington 7 Outlet MasterPiece Power Center,East,31 December 2020,Standard Class,Shipped Early,Maryland,Appliances,4,6,0,103,2,356,533
2020_12_27_Office Supplies_Home Office,27 December 2020,Office Supplies,Home Office,Clinton,United States,Xerox 1950,East,31 December 2020,Standard Class,Shipped Early,Maryland,Paper,4,6,0,14,5,29,43
2020_12_27_Office Supplies_Home Office,27 December 2020,Office Supplies,Home Office,Houston,United States,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Central,31 December 2020,Standard Class,Shipped Early,Texas,Envelopes,4,6,20,35,9,113,170
2020_12_27_Technology_Consumer,27 December 2020,Technology,Consumer,Eau Claire,United States,Cisco SPA 502G IP Phone,Central,30 December 2020,First Class,Shipped Late,Wisconsin,Phones,3,1,0,72,2,240,359
2020_12_27_Technology_Corporate,27 December 2020,Technology,Corporate,Murfreesboro,United States,Maxell CD-R Discs,South,31 December 2020,Standard Class,Shipped Early,Tennessee,Accessories,4,6,20,1,3,5,7
2020_12_27_Technology_Corporate,27 December 2020,Technology,Corporate,Murfreesboro,United States,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,South,31 December 2020,Standard Class,Shipped Early,Tennessee,Accessories,4,6,20,13,7,73,109
2020_12_27_Technology_Corporate,27 December 2020,Technology,Corporate,San Francisco,United States,Geemarc AmpliPOWER60,West,31 December 2020,Standard Class,Shipped Early,California,Phones,4,6,20,75,9,668,1001
2020_12_27_Technology_Corporate,27 December 2020,Technology,Corporate,Visalia,United States,Maxell 4.7GB DVD-R 5/Pack,West,29 December 2020,Second Class,Shipped Early,California,Accessories,2,3,0,3,8,8,12
2020_12_27_Technology_Home Office,27 December 2020,Technology,Home Office,Houston,United States,Plantronics HL10 Handset Lifter,Central,31 December 2020,Standard Class,Shipped Early,Texas,Phones,4,6,20,42,4,371,556
2020_12_28_Office Supplies_Consumer,28 December 2020,Office Supplies,Consumer,Chicago,United States,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Central,01 January 2021,Standard Class,Shipped Early,Illinois,Storage,4,6,20,2,2,25,37
2020_12_28_Technology_Consumer,28 December 2020,Technology,Consumer,Philadelphia,United States,Lenovo 17-Key USB Numeric Keypad,East,31 December 2020,Second Class,Shipped On Time,Pennsylvania,Accessories,3,3,20,1,2,54,81
2020_12_29_Office Supplies_Consumer,29 December 2020,Office Supplies,Consumer,New York City,United States,Acme Serrated Blade Letter Opener,East,05 January 2021,Standard Class,Shipped Late,New York,Supplies,7,6,0,0,2,6,10
2020_12_3_Furniture_Consumer,03 December 2020,Furniture,Consumer,Jacksonville,United States,"Seth Thomas 16"" Steel Case Clock",South,07 December 2020,Standard Class,Shipped Early,North Carolina,Furnishings,4,6,20,13,3,78,117
2020_12_3_Furniture_Consumer,03 December 2020,Furniture,Consumer,San Francisco,United States,"Sauder Forest Hills Library, Woodland Oak Finish",West,07 December 2020,Standard Class,Shipped Early,California,Bookcases,4,6,15,30,3,359,538
2020_12_3_Furniture_Corporate,03 December 2020,Furniture,Corporate,Philadelphia,United States,3M Hangers With Command Adhesive,East,07 December 2020,Standard Class,Shipped Early,Pennsylvania,Furnishings,4,6,20,1,1,3,4
2020_12_3_Office Supplies_Consumer,03 December 2020,Office Supplies,Consumer,Jacksonville,United States,GBC DocuBind P50 Personal Binding Machine,South,07 December 2020,Standard Class,Shipped Early,North Carolina,Binders,4,6,70,74,5,96,144
2020_12_3_Office Supplies_Consumer,03 December 2020,Office Supplies,Consumer,Jacksonville,United States,Newell 312,South,07 December 2020,Standard Class,Shipped Early,North Carolina,Art,4,6,20,1,2,9,14
2020_12_3_Office Supplies_Corporate,03 December 2020,Office Supplies,Corporate,New York City,United States,GBC Therma-A-Bind 250T Electric Binding System,East,07 December 2020,Standard Class,Shipped Early,New York,Binders,4,6,20,207,6,590,884
2020_12_3_Office Supplies_Home Office,03 December 2020,Office Supplies,Home Office,Concord,United States,Xerox 1935,East,05 December 2020,Second Class,Shipped Early,New Hampshire,Paper,2,3,0,85,7,185,277
2020_12_3_Office Supplies_Home Office,03 December 2020,Office Supplies,Home Office,New York City,United States,Cardinal Poly Pocket Divider Pockets for Ring Binders,East,08 December 2020,Standard Class,Shipped Early,New York,Binders,5,6,20,3,4,11,16
2020_12_3_Office Supplies_Home Office,03 December 2020,Office Supplies,Home Office,Philadelphia,United States,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",East,08 December 2020,Standard Class,Shipped Early,Pennsylvania,Paper,5,6,20,6,2,16,25
2020_12_3_Technology_Consumer,03 December 2020,Technology,Consumer,Jacksonville,United States,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,South,07 December 2020,Standard Class,Shipped Early,North Carolina,Phones,4,6,20,9,2,106,158
2020_12_3_Technology_Corporate,03 December 2020,Technology,Corporate,Philadelphia,United States,Lexmark MarkNet N8150 Wireless Print Server,East,07 December 2020,Standard Class,Shipped Early,Pennsylvania,Machines,4,6,70,338,4,482,722
2020_12_3_Technology_Home Office,03 December 2020,Technology,Home Office,Philadelphia,United States,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",East,08 December 2020,Standard Class,Shipped Early,Pennsylvania,Accessories,5,6,20,11,2,37,55
2020_12_30_Office Supplies_Consumer,30 December 2020,Office Supplies,Consumer,Los Angeles,United States,2300 Heavy-Duty Transfer File Systems by Perma,West,03 January 2021,Standard Class,Shipped Early,California,Storage,4,6,0,14,3,75,112
2020_12_30_Office Supplies_Consumer,30 December 2020,Office Supplies,Consumer,Los Angeles,United States,Tyvek Side-Opening Peel & Seel Expanding Envelopes,West,03 January 2021,Standard Class,Shipped Early,California,Envelopes,4,6,0,122,3,271,407
2020_12_30_Office Supplies_Consumer,30 December 2020,Office Supplies,Consumer,Los Angeles,United States,Xerox 1929,West,03 January 2021,Standard Class,Shipped Early,California,Paper,4,6,0,32,3,69,103
2020_12_30_Technology_Consumer,30 December 2020,Technology,Consumer,Los Angeles,United States,Cisco SPA 502G IP Phone,West,03 January 2021,Standard Class,Shipped Early,California,Phones,4,6,20,36,3,288,431
2020_12_30_Technology_Consumer,30 December 2020,Technology,Consumer,Los Angeles,United States,Zebra GX420t Direct Thermal/Thermal Transfer Printer,West,03 January 2021,Standard Class,Shipped Early,California,Machines,4,6,20,287,6,"2,549",3817
2020_12_31_Furniture_Consumer,31 December 2020,Furniture,Consumer,Grand Prairie,United States,"Eldon Expressions Wood Desk Accessories, Oak",Central,05 January 2021,Standard Class,Shipped Early,Texas,Furnishings,5,6,60,11,5,15,22
2020_12_31_Office Supplies_Consumer,31 December 2020,Office Supplies,Consumer,Austin,United States,Fellowes Stor/Drawer Steel Plus Storage Drawers,Central,04 January 2021,Standard Class,Shipped Early,Texas,Storage,4,6,20,27,2,153,229
2020_12_31_Office Supplies_Consumer,31 December 2020,Office Supplies,Consumer,Austin,United States,Staple remover,Central,04 January 2021,Standard Class,Shipped Early,Texas,Supplies,4,6,20,1,2,6,9
2020_12_31_Office Supplies_Consumer,31 December 2020,Office Supplies,Consumer,Austin,United States,Stockwell Push Pins,Central,04 January 2021,Standard Class,Shipped Early,Texas,Fasteners,4,6,20,1,2,3,5
2020_12_31_Office Supplies_Consumer,31 December 2020,Office Supplies,Consumer,Grand Prairie,United States,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Central,05 January 2021,Standard Class,Shipped Early,Texas,Binders,5,6,80,6,4,4,5
2020_12_31_Office Supplies_Consumer,31 December 2020,Office Supplies,Consumer,Missoula,United States,Ibico Hi-Tech Manual Binding System,West,04 January 2021,Standard Class,Shipped Early,Montana,Binders,4,6,20,152,2,488,731
2020_12_31_Office Supplies_Corporate,31 December 2020,Office Supplies,Corporate,Detroit,United States,Fellowes Presentation Covers for Comb Binding Machines,Central,02 January 2021,Second Class,Shipped Early,Michigan,Binders,2,3,0,52,8,116,174
2020_12_31_Office Supplies_Corporate,31 December 2020,Office Supplies,Corporate,Henderson,United States,Aluminum Screw Posts,South,03 January 2021,Second Class,Shipped On Time,Kentucky,Binders,3,3,0,38,5,76,114
2020_12_31_Office Supplies_Corporate,31 December 2020,Office Supplies,Corporate,Henderson,United States,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",South,03 January 2021,Second Class,Shipped On Time,Kentucky,Binders,3,3,0,28,4,61,91
2020_12_31_Office Supplies_Corporate,31 December 2020,Office Supplies,Corporate,Henderson,United States,Ibico Plastic Spiral Binding Combs,South,03 January 2021,Second Class,Shipped On Time,Kentucky,Binders,3,3,0,168,12,365,546
2020_12_31_Office Supplies_Corporate,31 December 2020,Office Supplies,Corporate,Henderson,United States,Tuf-Vin Binders,South,03 January 2021,Second Class,Shipped On Time,Kentucky,Binders,3,3,0,45,3,95,142
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,Hempstead,United States,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",East,10 December 2020,Standard Class,Shipped On Time,New York,Furnishings,6,6,0,11,3,28,43
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,Hempstead,United States,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",East,10 December 2020,Standard Class,Shipped On Time,New York,Chairs,6,6,10,68,2,362,542
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,Hempstead,United States,Office Star - Ergonomically Designed Knee Chair,East,10 December 2020,Standard Class,Shipped On Time,New York,Chairs,6,6,10,8,5,364,546
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,Lakewood,United States,"Eldon Image Series Desk Accessories, Burgundy",West,09 December 2020,Standard Class,Shipped Early,California,Furnishings,5,6,0,9,6,25,38
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,New York City,United States,"Global Armless Task Chair, Royal Blue",East,09 December 2020,Second Class,Shipped Late,New York,Chairs,5,3,10,30,7,384,575
2020_12_4_Furniture_Consumer,04 December 2020,Furniture,Consumer,Vancouver,Canada,"Eldon Image Series Desk Accessories, Burgundy",West,09 December 2020,Standard Class,Shipped Early,British Columbia,Furnishings,5,6,10,68,2,362,542
2020_12_4_Furniture_Corporate,04 December 2020,Furniture,Corporate,Los Angeles,United States,"Master Caster Door Stop, Large Brown",West,09 December 2020,Second Class,Shipped Late,California,Furnishings,5,3,0,14,5,36,55
2020_12_4_Office Supplies_Consumer,04 December 2020,Office Supplies,Consumer,Clarksville,United States,Deluxe Chalkboard Eraser Cleaner,South,07 December 2020,Second Class,Shipped On Time,Tennessee,Art,3,3,20,12,4,37,55
2020_12_4_Office Supplies_Consumer,04 December 2020,Office Supplies,Consumer,Clarksville,United States,GBC Ibimaster 500 Manual ProClick Binding System,South,07 December 2020,Second Class,Shipped On Time,Tennessee,Binders,3,3,70,1065,7,"1,598",2393
2020_12_4_Office Supplies_Consumer,04 December 2020,Office Supplies,Consumer,Lakewood,United States,Avery Hi-Liter Fluorescent Desk Style Markers,West,09 December 2020,Standard Class,Shipped Early,California,Art,5,6,0,6,5,17,25
2020_12_4_Office Supplies_Consumer,04 December 2020,Office Supplies,Consumer,New York City,United States,Wausau Papers Astrobrights Colored Envelopes,East,09 December 2020,Second Class,Shipped Late,New York,Envelopes,5,3,0,9,3,18,27
2020_12_4_Office Supplies_Consumer,04 December 2020,Office Supplies,Consumer,Tallahassee,United States,SpineVue Locking Slant-D Ring Binders by Cardinal,South,08 December 2020,Standard Class,Shipped Early,Florida,Binders,4,6,70,6,3,8,12
